ranking_ratio,common_opponents_count,p2_form_losses,p2_surface_specialization_score,p1_surface_specialization_score,p2_rivalry_score,match_competitiveness,p1_ranking,p1_elo,p2_common_opponents_score,elo_diff,p2_elo,p2_prox_pts,p2_strength_of_schedule_score,p1_form_recent_score,p2_form_win_percentage,p2_form_recent_score,ranking_diff,p1_strength_of_schedule_score,p2_ranking,p1_form_wins,p2_pts,p1_rivalry_score,p1_pts,p1_form_win_percentage,p1_form_losses,jugador1,jugador2,torneo_nombre,_trace_fecha,tipo_cancha,p1_form_status,p1_current_streak_type,p2_form_status,p2_current_streak_type,p1_regional_comfort_win_rate,p2_regional_comfort_win_rate,actual_winner,surface_Clay,surface_Grass,surface_Hard
4.0,4,11.0,0.02,0.01,4.2250000000000005,1,100.0,1412,0.09,-134,1546,217.0,0.18,0.83,45.0,0.96,76.0,0.54,24.0,4.0,217.0,9.7743,152.0,20.0,16.0,Mana Kawamura,Stefani Webb,W15 Sapporo 2 (Japón),2026-06-23,Hard,Mala,derrotas,Regular,derrotas,,,player2,False,False,True
0.9900990099009901,6,6.0,0.05,0.01,19.5,3,100.0,1503,0.24,-215,1718,152.0,0.47,0.93,70.0,1.23,0.0,0.16,100.0,9.0,152.0,6.5787,152.0,45.0,11.0,Sera Nishimoto,Sae Noguchi,W15 Sapporo 2 (Japón),2026-06-23,Hard,Regular,derrotas,Buena,derrotas,,,player2,False,False,True
0.5347593582887701,2,10.0,0.02,0.09,0.0,1,100.0,1647,0.0,56,1591,134.0,0.21,0.98,50.0,0.96,-86.0,0.27,186.0,11.0,134.0,6.5359,152.0,55.0,9.0,Kanon Sawashiro,Kamonwan Yodpetch,W15 Sapporo 2 (Japón),2026-06-23,Hard,Regular,derrotas,Regular,derrotas,,,player1,False,False,True
1.872340425531915,6,14.0,0.01,0.05,1.5,1,176.0,1665,0.17,224,1441,154.0,0.22,1.29,30.0,1.11,83.0,0.27,93.0,12.0,154.0,6.5233,135.0,60.0,8.0,Marta Soriano Santiago,Madhurima Sawant,W15 Galati (Rumanía),2026-06-23,Clay,Buena,derrotas,Mala,derrotas,,,player1,True,False,False
1.872340425531915,6,14.0,0.01,0.05,1.5,1,176.0,1665,0.17,224,1441,154.0,0.22,1.29,30.0,1.11,83.0,0.27,93.0,12.0,154.0,6.5233,135.0,60.0,8.0,Marta Soriano Santiago,Madhurima Sawant,W15 Galati (Rumanía),2026-06-23,Clay,Buena,derrotas,Mala,derrotas,,,player1,True,False,False
0.9936708860759493,1,8.0,0.06,0.0,0.0,3,157.0,1505,0.0,-183,1688,138.0,0.27,1.31,60.0,1.36,0.0,0.0,157.0,1.0,138.0,0.0,138.0,50.0,1.0,Ingrid Ioana Sanduleasa,Alesia Breaz,W15 Galati (Rumanía),2026-06-23,Clay,Regular,derrotas,Buena,derrotas,,,player2,True,False,False
0.9936708860759493,1,8.0,0.06,0.0,0.0,3,157.0,1505,0.0,-183,1688,138.0,0.27,1.31,60.0,1.36,0.0,0.0,157.0,1.0,138.0,0.0,138.0,50.0,1.0,Ingrid Ioana Sanduleasa,Alesia Breaz,W15 Galati (Rumanía),2026-06-23,Clay,Regular,derrotas,Buena,derrotas,,,player2,True,False,False
0.9936708860759493,0,17.0,0.0,0.04,0.0,3,157.0,1597,0.0,239,1358,138.0,0.34,1.13,15.0,0.83,0.0,0.46,157.0,9.0,138.0,0.0,138.0,45.0,11.0,Ilinca Sagmar,Alexia Lavinia Puiac,W15 Galati (Rumanía),2026-06-23,Clay,Regular,derrotas,Mala,derrotas,,,player1,True,False,False
0.9936708860759493,0,17.0,0.0,0.04,0.0,3,157.0,1597,0.0,239,1358,138.0,0.34,1.13,15.0,0.83,0.0,0.46,157.0,9.0,138.0,0.0,138.0,45.0,11.0,Ilinca Sagmar,Alexia Lavinia Puiac,W15 Galati (Rumanía),2026-06-23,Clay,Regular,derrotas,Mala,derrotas,,,player1,True,False,False
0.620253164556962,6,11.0,0.03,0.0,10.7,1,98.0,1534,0.42,-62,1596,138.0,0.47,0.97,45.0,1.06,-59.0,0.47,157.0,7.0,138.0,0.0,152.0,35.0,13.0,Lavinia Luciano,Simona Ogescu,W15 Galati (Rumanía),2026-06-23,Clay,Mala,derrotas,Regular,derrotas,,,player1,True,False,False
0.620253164556962,6,11.0,0.03,0.0,10.7,1,98.0,1534,0.42,-62,1596,138.0,0.47,0.97,45.0,1.06,-59.0,0.47,157.0,7.0,138.0,0.0,152.0,35.0,13.0,Lavinia Luciano,Simona Ogescu,W15 Galati (Rumanía),2026-06-23,Clay,Mala,derrotas,Regular,derrotas,,,player1,True,False,False
0.7014925373134329,2,12.0,0.02,0.02,0.0,1,141.0,1631,0.0,93,1538,132.0,0.25,1.31,40.0,1.22,-59.0,0.0,200.0,11.0,132.0,6.5193,141.0,55.0,9.0,Joaquin Guilleme,Michael Zhu,M25 Bakio (España),2026-06-23,Hard,Regular,derrotas,Regular,derrotas,,,player1,False,False,True
0.7014925373134329,2,12.0,0.02,0.02,0.0,1,141.0,1631,0.0,93,1538,132.0,0.25,1.31,40.0,1.22,-59.0,0.0,200.0,11.0,132.0,6.5193,141.0,55.0,9.0,Joaquin Guilleme,Michael Zhu,M25 Bakio (España),2026-06-23,Hard,Regular,derrotas,Regular,derrotas,,,player1,False,False,True
7.04,0,12.0,0.04,0.0,0.0,0,176.0,1456,0.0,-160,1616,217.0,0.19,0.0,40.0,1.16,152.0,0.0,24.0,0.0,217.0,0.0,135.0,0.0,3.0,Izan Orgiles Garcia Retamero,Edward Winter,M25 Bakio (España),2026-06-23,Hard,Mala,derrotas,Regular,derrotas,,,player2,False,False,True
7.04,0,12.0,0.04,0.0,0.0,0,176.0,1456,0.0,-160,1616,217.0,0.19,0.0,40.0,1.16,152.0,0.0,24.0,0.0,217.0,0.0,135.0,0.0,3.0,Izan Orgiles Garcia Retamero,Edward Winter,M25 Bakio (España),2026-06-23,Hard,Mala,derrotas,Regular,derrotas,,,player2,False,False,True
3.259259259259259,0,14.0,0.0,0.0,0.0,0,176.0,1433,0.0,22,1411,175.0,0.0,0.0,26.3,1.05,123.0,0.0,53.0,0.0,175.0,0.0,135.0,0.0,5.0,Joan Torres Espinosa,Alejandro Arcila,M25 Bakio (España),2026-06-23,Hard,Mala,derrotas,Mala,derrotas,,,player1,False,False,True
3.259259259259259,0,14.0,0.0,0.0,0.0,0,176.0,1433,0.0,22,1411,175.0,0.0,0.0,26.3,1.05,123.0,0.0,53.0,0.0,175.0,0.0,135.0,0.0,5.0,Joan Torres Espinosa,Alejandro Arcila,M25 Bakio (España),2026-06-23,Hard,Mala,derrotas,Mala,derrotas,,,player1,False,False,True
1.112994350282486,0,13.0,0.0,0.01,0.0,2,197.0,1405,0.0,-88,1493,135.0,0.21,1.08,35.0,1.31,21.0,0.14,176.0,6.0,135.0,0.0,132.0,30.0,14.0,Zach Stephens,Noah Lopez Cherubino,M25 Bakio (España),2026-06-23,Hard,Mala,derrotas,Mala,derrotas,,,player2,False,False,True
1.112994350282486,0,13.0,0.0,0.01,0.0,2,197.0,1405,0.0,-88,1493,135.0,0.21,1.08,35.0,1.31,21.0,0.14,176.0,6.0,135.0,0.0,132.0,30.0,14.0,Zach Stephens,Noah Lopez Cherubino,M25 Bakio (España),2026-06-23,Hard,Mala,derrotas,Mala,derrotas,,,player2,False,False,True
0.9943502824858758,0,1.0,0.0,0.01,0.0,3,176.0,1492,0.0,9,1483,135.0,0.0,1.16,0.0,0.0,0.0,0.15,176.0,8.0,135.0,0.0,135.0,40.0,12.0,Iker Urribarrens Ramirez,Ian Pedersen Lozano,M25 Bakio (España),2026-06-23,Hard,Regular,derrotas,Mala,derrotas,,,player1,False,False,True
0.9943502824858758,0,1.0,0.0,0.01,0.0,3,176.0,1492,0.0,9,1483,135.0,0.0,1.16,0.0,0.0,0.0,0.15,176.0,8.0,135.0,0.0,135.0,40.0,12.0,Iker Urribarrens Ramirez,Ian Pedersen Lozano,M25 Bakio (España),2026-06-23,Hard,Regular,derrotas,Mala,derrotas,,,player1,False,False,True
0.9943502824858758,0,12.0,0.01,0.0,0.0,3,176.0,1328,0.0,-194,1522,135.0,0.16,0.87,40.0,1.25,0.0,0.09,176.0,2.0,135.0,0.0,135.0,10.0,18.0,Mikel Martinez,Bernardo Munk Mesa,M25 Bakio (España),2026-06-23,Hard,Mala,derrotas,Regular,derrotas,,,player2,False,False,True
0.9943502824858758,0,12.0,0.01,0.0,0.0,3,176.0,1328,0.0,-194,1522,135.0,0.16,0.87,40.0,1.25,0.0,0.09,176.0,2.0,135.0,0.0,135.0,10.0,18.0,Mikel Martinez,Bernardo Munk Mesa,M25 Bakio (España),2026-06-23,Hard,Mala,derrotas,Regular,derrotas,,,player2,False,False,True
0.8888888888888888,0,7.0,0.09,0.0,0.0,2,176.0,1451,0.0,-250,1701,132.0,0.09,0.0,65.0,1.05,-21.0,0.0,197.0,0.0,132.0,0.0,135.0,0.0,3.0,Pablo Roche Alcaya,Emile Hudd,M25 Bakio (España),2026-06-23,Hard,Mala,derrotas,Buena,derrotas,,,player2,False,False,True
0.8888888888888888,0,7.0,0.09,0.0,0.0,2,176.0,1451,0.0,-250,1701,132.0,0.09,0.0,65.0,1.05,-21.0,0.0,197.0,0.0,132.0,0.0,135.0,0.0,3.0,Pablo Roche Alcaya,Emile Hudd,M25 Bakio (España),2026-06-23,Hard,Mala,derrotas,Buena,derrotas,,,player2,False,False,True
0.4967741935483871,4,10.0,0.03,0.03,8.36,1,77.0,1632,0.27,11,1621,139.0,0.22,1.27,50.0,1.28,-77.0,0.22,154.0,11.0,139.0,9.5131,161.0,55.0,9.0,Geoffrey Blancaneaux,Tomasz Berkieta,Plovdiv (Bulgaria),2026-06-23,Clay,Regular,derrotas,Regular,victorias,,,player2,True,False,False
0.4967741935483871,4,10.0,0.03,0.03,8.36,1,77.0,1632,0.27,11,1621,139.0,0.22,1.27,50.0,1.28,-77.0,0.22,154.0,11.0,139.0,9.5131,161.0,55.0,9.0,Geoffrey Blancaneaux,Tomasz Berkieta,Plovdiv (Bulgaria),2026-06-23,Clay,Regular,derrotas,Regular,victorias,,,player2,True,False,False
0.8085106382978723,11,12.0,0.02,0.04,25.75,2,76.0,1613,0.52,14,1599,154.0,0.22,1.27,40.0,1.04,-17.0,0.2,93.0,10.0,154.0,20.5206,161.0,50.0,10.0,Eero Vasa,Manas Manoj Dhamne,Plovdiv (Bulgaria),2026-06-23,Clay,Regular,derrotas,Regular,derrotas,,,player1,True,False,False
0.8085106382978723,11,12.0,0.02,0.04,25.75,2,76.0,1613,0.52,14,1599,154.0,0.22,1.27,40.0,1.04,-17.0,0.2,93.0,10.0,154.0,20.5206,161.0,50.0,10.0,Eero Vasa,Manas Manoj Dhamne,Plovdiv (Bulgaria),2026-06-23,Clay,Regular,derrotas,Regular,derrotas,,,player1,True,False,False
0.98989898989899,8,8.0,0.02,0.07,0.0,3,98.0,1724,0.0,84,1640,152.0,0.16,1.19,60.0,1.0,0.0,0.38,98.0,13.0,152.0,30.094400000000004,152.0,65.0,7.0,Gabriele Piraino,Lorenzo Angelini,Plovdiv (Bulgaria),2026-06-23,Clay,Buena,derrotas,Buena,victorias,,,player2,True,False,False
0.98989898989899,8,8.0,0.02,0.07,0.0,3,98.0,1724,0.0,84,1640,152.0,0.16,1.19,60.0,1.0,0.0,0.38,98.0,13.0,152.0,30.094400000000004,152.0,65.0,7.0,Gabriele Piraino,Lorenzo Angelini,Plovdiv (Bulgaria),2026-06-23,Clay,Buena,derrotas,Buena,victorias,,,player2,True,False,False
0.9285714285714286,2,6.0,0.08,0.04,0.0,3,39.0,1580,0.0,-155,1735,187.0,0.12,0.92,70.0,1.01,-2.0,0.22,41.0,9.0,187.0,0.6078999999999999,190.0,45.0,11.0,Daniel Dutra Da Silva,Petr Nesterov,Plovdiv (Bulgaria),2026-06-23,Clay,Regular,derrotas,Buena,derrotas,,,player2,True,False,False
0.9285714285714286,2,6.0,0.08,0.04,0.0,3,39.0,1580,0.0,-155,1735,187.0,0.12,0.92,70.0,1.01,-2.0,0.22,41.0,9.0,187.0,0.6078999999999999,190.0,45.0,11.0,Daniel Dutra Da Silva,Petr Nesterov,Plovdiv (Bulgaria),2026-06-23,Clay,Regular,derrotas,Buena,derrotas,,,player2,True,False,False
0.9887005649717514,5,11.0,0.03,0.05,4.75,3,175.0,1783,0.21,203,1580,135.0,0.17,1.43,45.0,1.12,-1.0,0.16,176.0,14.0,135.0,3.3360999999999996,135.0,70.0,6.0,Philip Henning,Andres Santamarta Roig,Plovdiv (Bulgaria),2026-06-23,Clay,Buena,derrotas,Regular,derrotas,,,player2,True,False,False
0.9887005649717514,5,11.0,0.03,0.05,4.75,3,175.0,1783,0.21,203,1580,135.0,0.17,1.43,45.0,1.12,-1.0,0.16,176.0,14.0,135.0,3.3360999999999996,135.0,70.0,6.0,Philip Henning,Andres Santamarta Roig,Plovdiv (Bulgaria),2026-06-23,Clay,Buena,derrotas,Regular,derrotas,,,player2,True,False,False
0.17123287671232876,10,10.0,0.04,0.13,12.5,0,25.0,1761,0.39,133,1628,140.0,0.22,1.07,50.0,0.8,-120.0,0.2,145.0,14.0,140.0,15.5662,215.0,70.0,6.0,Sandro Kopp,Viktor Durasovic,Plovdiv (Bulgaria),2026-06-23,Clay,Buena,victorias,Regular,derrotas,,,player1,True,False,False
0.17123287671232876,10,10.0,0.04,0.13,12.5,0,25.0,1761,0.39,133,1628,140.0,0.22,1.07,50.0,0.8,-120.0,0.2,145.0,14.0,140.0,15.5662,215.0,70.0,6.0,Sandro Kopp,Viktor Durasovic,Plovdiv (Bulgaria),2026-06-23,Clay,Buena,victorias,Regular,derrotas,,,player1,True,False,False
0.620253164556962,7,8.0,0.08,0.06,1.2999999999999998,1,98.0,1730,0.16,-21,1751,138.0,0.27,1.28,60.0,1.26,-59.0,0.27,157.0,13.0,138.0,85.82719999999999,152.0,65.0,7.0,Alessandra Mazzola,Maria Sara Popa,W35 Tarvisio (Italia),2026-06-23,Clay,Buena,derrotas,Buena,derrotas,,,player1,True,False,False
0.620253164556962,7,8.0,0.08,0.06,1.2999999999999998,1,98.0,1730,0.16,-21,1751,138.0,0.27,1.28,60.0,1.26,-59.0,0.27,157.0,13.0,138.0,85.82719999999999,152.0,65.0,7.0,Alessandra Mazzola,Maria Sara Popa,W35 Tarvisio (Italia),2026-06-23,Clay,Buena,derrotas,Buena,derrotas,,,player1,True,False,False
2.1666666666666665,9,13.0,0.03,0.08,7.449999999999999,1,182.0,1675,0.43,119,1556,158.0,0.23,1.32,35.0,1.01,99.0,0.26,83.0,12.0,158.0,12.5167,134.0,60.0,8.0,Alina Granwehr,Sapfo Sakellaridi,W35 Tarvisio (Italia),2026-06-23,Clay,Buena,derrotas,Mala,derrotas,,,player1,True,False,False
2.1666666666666665,9,13.0,0.03,0.08,7.449999999999999,1,182.0,1675,0.43,119,1556,158.0,0.23,1.32,35.0,1.01,99.0,0.26,83.0,12.0,158.0,12.5167,134.0,60.0,8.0,Alina Granwehr,Sapfo Sakellaridi,W35 Tarvisio (Italia),2026-06-23,Clay,Buena,derrotas,Mala,derrotas,,,player1,True,False,False
1.5858585858585859,5,11.0,0.03,0.01,22.175,1,157.0,1523,0.55,-39,1562,152.0,0.47,0.95,45.0,1.15,59.0,0.3,98.0,9.0,152.0,0.0,138.0,45.0,11.0,Maria Toma,Diletta Cherubini,W35 Tarvisio (Italia),2026-06-23,Clay,Regular,derrotas,Regular,derrotas,,,player1,True,False,False
1.5858585858585859,5,11.0,0.03,0.01,22.175,1,157.0,1523,0.55,-39,1562,152.0,0.47,0.95,45.0,1.15,59.0,0.3,98.0,9.0,152.0,0.0,138.0,45.0,11.0,Maria Toma,Diletta Cherubini,W35 Tarvisio (Italia),2026-06-23,Clay,Regular,derrotas,Regular,derrotas,,,player1,True,False,False
1.631578947368421,0,10.0,0.02,0.06,0.0,2,62.0,1536,0.0,-34,1570,192.0,0.24,0.79,50.0,0.96,25.0,0.7,37.0,6.0,192.0,0.0,169.0,30.0,14.0,Linda Sevcikova,Sara Mikaca,W35 Tarvisio (Italia),2026-06-23,Clay,Mala,derrotas,Regular,derrotas,,,player1,True,False,False
1.631578947368421,0,10.0,0.02,0.06,0.0,2,62.0,1536,0.0,-34,1570,192.0,0.24,0.79,50.0,0.96,25.0,0.7,37.0,6.0,192.0,0.0,169.0,30.0,14.0,Linda Sevcikova,Sara Mikaca,W35 Tarvisio (Italia),2026-06-23,Clay,Mala,derrotas,Regular,derrotas,,,player1,True,False,False
1.7373737373737375,5,11.0,0.05,0.0,19.5,1,172.0,1457,0.53,-161,1618,152.0,0.25,1.08,45.0,1.33,74.0,0.19,98.0,7.0,152.0,0.0,136.0,35.0,13.0,Alja Senica,Vittoria Paganetti,W35 Tarvisio (Italia),2026-06-23,Clay,Mala,derrotas,Regular,derrotas,,,player1,True,False,False
1.7373737373737375,5,11.0,0.05,0.0,19.5,1,172.0,1457,0.53,-161,1618,152.0,0.25,1.08,45.0,1.33,74.0,0.19,98.0,7.0,152.0,0.0,136.0,35.0,13.0,Alja Senica,Vittoria Paganetti,W35 Tarvisio (Italia),2026-06-23,Clay,Mala,derrotas,Regular,derrotas,,,player1,True,False,False
1.1951219512195121,3,7.0,0.13,0.08,0.0,2,98.0,1660,0.0,-73,1733,159.0,0.19,0.88,65.0,1.16,17.0,0.2,81.0,11.0,159.0,3.6237999999999997,152.0,55.0,9.0,Michele Ribecai,Niels McDonald,Targu Mures (Rumanía),2026-06-23,Clay,Regular,derrotas,Buena,victorias,,,player2,True,False,False
1.1951219512195121,3,7.0,0.13,0.08,0.0,2,98.0,1660,0.0,-73,1733,159.0,0.19,0.88,65.0,1.16,17.0,0.2,81.0,11.0,159.0,3.6237999999999997,152.0,55.0,9.0,Michele Ribecai,Niels McDonald,Targu Mures (Rumanía),2026-06-23,Clay,Regular,derrotas,Buena,victorias,,,player2,True,False,False
0.6363636363636364,5,10.0,0.04,0.04,0.0,2,63.0,1694,0.0,64,1630,152.0,0.43,1.04,50.0,1.03,-35.0,0.51,98.0,10.0,152.0,10.1219,168.0,50.0,10.0,Elmer Moller,Luca Potenza,Targu Mures (Rumanía),2026-06-23,Clay,Regular,derrotas,Regular,victorias,,,player1,True,False,False
0.6363636363636364,5,10.0,0.04,0.04,0.0,2,63.0,1694,0.0,64,1630,152.0,0.43,1.04,50.0,1.03,-35.0,0.51,98.0,10.0,152.0,10.1219,168.0,50.0,10.0,Elmer Moller,Luca Potenza,Targu Mures (Rumanía),2026-06-23,Clay,Regular,derrotas,Regular,victorias,,,player1,True,False,False
1.7777777777777777,8,10.0,0.09,0.13,14.25,1,176.0,1791,0.4,93,1698,152.0,0.45,0.9,50.0,0.62,78.0,0.32,98.0,15.0,152.0,10.7623,135.0,75.0,5.0,Oriol Roca Batalla,Francesco Passaro,Targu Mures (Rumanía),2026-06-23,Clay,Excelente,victorias,Regular,derrotas,,,player2,True,False,False
1.7777777777777777,8,10.0,0.09,0.13,14.25,1,176.0,1791,0.4,93,1698,152.0,0.45,0.9,50.0,0.62,78.0,0.32,98.0,15.0,152.0,10.7623,135.0,75.0,5.0,Oriol Roca Batalla,Francesco Passaro,Targu Mures (Rumanía),2026-06-23,Clay,Excelente,victorias,Regular,derrotas,,,player2,True,False,False
1.5714285714285714,11,12.0,0.03,0.03,9.75,1,176.0,1567,0.31,17,1550,148.0,0.23,1.05,40.0,1.13,65.0,0.24,111.0,6.0,148.0,16.444300000000002,135.0,30.0,14.0,Miguel Damas,Benjamin Hassan,Targu Mures (Rumanía),2026-06-23,Clay,Mala,derrotas,Regular,derrotas,,,player2,True,False,False
1.5714285714285714,11,12.0,0.03,0.03,9.75,1,176.0,1567,0.31,17,1550,148.0,0.23,1.05,40.0,1.13,65.0,0.24,111.0,6.0,148.0,16.444300000000002,135.0,30.0,14.0,Miguel Damas,Benjamin Hassan,Targu Mures (Rumanía),2026-06-23,Clay,Mala,derrotas,Regular,derrotas,,,player2,True,False,False
0.6276595744680851,14,13.0,0.06,0.08,15.125,2,59.0,1720,0.44,141,1579,154.0,0.5,0.64,35.0,0.58,-34.0,0.32,93.0,13.0,154.0,18.325899999999997,171.0,65.0,7.0,Mili Poljicak,Sumit Nagal,Targu Mures (Rumanía),2026-06-23,Clay,Buena,derrotas,Mala,derrotas,,,player2,True,False,False
0.6276595744680851,14,13.0,0.06,0.08,15.125,2,59.0,1720,0.44,141,1579,154.0,0.5,0.64,35.0,0.58,-34.0,0.32,93.0,13.0,154.0,18.325899999999997,171.0,65.0,7.0,Mili Poljicak,Sumit Nagal,Targu Mures (Rumanía),2026-06-23,Clay,Buena,derrotas,Mala,derrotas,,,player2,True,False,False
2.1666666666666665,13,11.0,0.02,0.02,33.95,1,130.0,1580,0.55,-23,1603,171.0,0.21,1.08,45.0,1.14,71.0,0.19,59.0,7.0,171.0,19.0575,144.0,35.0,13.0,Radu Albot,Duje Ajdukovic,Targu Mures (Rumanía),2026-06-23,Clay,Mala,derrotas,Regular,derrotas,,,player2,True,False,False
2.1666666666666665,13,11.0,0.02,0.02,33.95,1,130.0,1580,0.55,-23,1603,171.0,0.21,1.08,45.0,1.14,71.0,0.19,59.0,7.0,171.0,19.0575,144.0,35.0,13.0,Radu Albot,Duje Ajdukovic,Targu Mures (Rumanía),2026-06-23,Clay,Mala,derrotas,Regular,derrotas,,,player2,True,False,False
1.9761904761904763,6,10.0,0.01,0.04,3.0,1,166.0,1606,0.19,21,1585,158.0,0.0,1.27,50.0,1.24,83.0,0.0,83.0,11.0,158.0,6.0206,137.0,55.0,9.0,Nicolas Jadoun,Dimitris Sakellaridis,M25 Zagreb (Croacia),2026-06-23,Clay,Regular,derrotas,Regular,derrotas,,,player2,True,False,False
1.9761904761904763,6,10.0,0.01,0.04,3.0,1,166.0,1606,0.19,21,1585,158.0,0.0,1.27,50.0,1.24,83.0,0.0,83.0,11.0,158.0,6.0206,137.0,55.0,9.0,Nicolas Jadoun,Dimitris Sakellaridis,M25 Zagreb (Croacia),2026-06-23,Clay,Regular,derrotas,Regular,derrotas,,,player2,True,False,False
0.4166666666666667,1,13.0,0.0,0.01,0.0,2,25.0,1415,0.0,-42,1457,171.0,0.17,1.05,35.0,1.21,-34.0,0.09,59.0,4.0,171.0,0.0,215.0,20.0,16.0,Matthias Ujvary,Antonio Voljavec,M25 Zagreb (Croacia),2026-06-23,Clay,Mala,derrotas,Mala,derrotas,,,player2,True,False,False
0.4166666666666667,1,13.0,0.0,0.01,0.0,2,25.0,1415,0.0,-42,1457,171.0,0.17,1.05,35.0,1.21,-34.0,0.09,59.0,4.0,171.0,0.0,215.0,20.0,16.0,Matthias Ujvary,Antonio Voljavec,M25 Zagreb (Croacia),2026-06-23,Clay,Mala,derrotas,Mala,derrotas,,,player2,True,False,False
0.7564102564102564,0,16.0,0.0,0.0,0.0,2,59.0,1361,0.0,-54,1415,161.0,0.18,0.0,20.0,1.14,-18.0,0.0,77.0,0.0,161.0,0.0,171.0,0.0,10.0,Nazar Oliynykov,Dorian Tremblay,M25 Zagreb (Croacia),2026-06-23,Clay,Mala,derrotas,Mala,derrotas,,,player2,True,False,False
0.7564102564102564,0,16.0,0.0,0.0,0.0,2,59.0,1361,0.0,-54,1415,161.0,0.18,0.0,20.0,1.14,-18.0,0.0,77.0,0.0,161.0,0.0,171.0,0.0,10.0,Nazar Oliynykov,Dorian Tremblay,M25 Zagreb (Croacia),2026-06-23,Clay,Mala,derrotas,Mala,derrotas,,,player2,True,False,False
0.3502824858757062,0,10.0,0.03,0.01,0.0,0,62.0,1497,0.0,-120,1617,135.0,0.38,1.07,50.0,1.14,-114.0,0.0,176.0,7.0,135.0,0.0,169.0,43.8,9.0,Jakub Vrba,Javier Barranco Cosano,M25 Zagreb (Croacia),2026-06-23,Clay,Regular,derrotas,Regular,derrotas,,,player2,True,False,False
0.3502824858757062,0,10.0,0.03,0.01,0.0,0,62.0,1497,0.0,-120,1617,135.0,0.38,1.07,50.0,1.14,-114.0,0.0,176.0,7.0,135.0,0.0,169.0,43.8,9.0,Jakub Vrba,Javier Barranco Cosano,M25 Zagreb (Croacia),2026-06-23,Clay,Regular,derrotas,Regular,derrotas,,,player2,True,False,False
2.48,4,12.0,0.0,0.03,1.5,2,62.0,1663,0.13,146,1517,217.0,0.13,1.31,40.0,1.2,38.0,0.14,24.0,12.0,217.0,9.5235,169.0,60.0,8.0,Jan Kumstat,Duje Markovina,M25 Zagreb (Croacia),2026-06-23,Clay,Buena,derrotas,Regular,derrotas,,,player2,True,False,False
2.48,4,12.0,0.0,0.03,1.5,2,62.0,1663,0.13,146,1517,217.0,0.13,1.31,40.0,1.2,38.0,0.14,24.0,12.0,217.0,9.5235,169.0,60.0,8.0,Jan Kumstat,Duje Markovina,M25 Zagreb (Croacia),2026-06-23,Clay,Buena,derrotas,Regular,derrotas,,,player2,True,False,False
2.128205128205128,6,12.0,0.0,0.01,3.0,1,166.0,1654,0.19,140,1514,161.0,0.0,1.4,40.0,1.09,89.0,0.13,77.0,13.0,161.0,11.0171,137.0,65.0,7.0,Seydina Andre,Louis Larue,M15 Bergamo (Italia),2026-06-23,Clay,Buena,derrotas,Regular,derrotas,,,player2,True,False,False
2.128205128205128,6,12.0,0.0,0.01,3.0,1,166.0,1654,0.19,140,1514,161.0,0.0,1.4,40.0,1.09,89.0,0.13,77.0,13.0,161.0,11.0171,137.0,65.0,7.0,Seydina Andre,Louis Larue,M15 Bergamo (Italia),2026-06-23,Clay,Buena,derrotas,Regular,derrotas,,,player2,True,False,False
0.5355191256830601,1,13.0,0.04,0.01,3.0,1,98.0,1511,0.18,-113,1624,134.0,0.43,1.06,35.0,1.06,-84.0,0.16,182.0,8.0,134.0,0.0,152.0,40.0,12.0,Marcello Serafini,Henry Bernet,M15 Bergamo (Italia),2026-06-23,Clay,Regular,derrotas,Mala,derrotas,,,player1,True,False,False
0.5355191256830601,1,13.0,0.04,0.01,3.0,1,98.0,1511,0.18,-113,1624,134.0,0.43,1.06,35.0,1.06,-84.0,0.16,182.0,8.0,134.0,0.0,152.0,40.0,12.0,Marcello Serafini,Henry Bernet,M15 Bergamo (Italia),2026-06-23,Clay,Regular,derrotas,Mala,derrotas,,,player1,True,False,False
0.98989898989899,0,5.0,0.1,0.05,0.0,3,98.0,1541,0.0,-212,1753,152.0,0.24,0.88,75.0,1.21,0.0,0.22,98.0,6.0,152.0,0.0,152.0,40.0,9.0,William Mirarchi,Lorenzo Bocchi,M15 Bergamo (Italia),2026-06-23,Clay,Regular,derrotas,Excelente,derrotas,,,player2,True,False,False
0.98989898989899,0,5.0,0.1,0.05,0.0,3,98.0,1541,0.0,-212,1753,152.0,0.24,0.88,75.0,1.21,0.0,0.22,98.0,6.0,152.0,0.0,152.0,40.0,9.0,William Mirarchi,Lorenzo Bocchi,M15 Bergamo (Italia),2026-06-23,Clay,Regular,derrotas,Excelente,derrotas,,,player2,True,False,False
4.260869565217392,1,6.0,0.04,0.04,0.0,1,98.0,1569,0.0,79,1490,223.0,0.21,1.3,33.3,1.19,76.0,0.22,22.0,10.0,223.0,8.475100000000001,152.0,50.0,10.0,Giovanni Oradini,Tobia Grandinetti,M15 Bergamo (Italia),2026-06-23,Clay,Regular,derrotas,Mala,derrotas,,,player1,True,False,False
4.260869565217392,1,6.0,0.04,0.04,0.0,1,98.0,1569,0.0,79,1490,223.0,0.21,1.3,33.3,1.19,76.0,0.22,22.0,10.0,223.0,8.475100000000001,152.0,50.0,10.0,Giovanni Oradini,Tobia Grandinetti,M15 Bergamo (Italia),2026-06-23,Clay,Regular,derrotas,Mala,derrotas,,,player1,True,False,False
