p1_common_opponents_score,p1_strength_of_schedule_score,match_competitiveness,p2_ranking_momentum_score,p2_ranking,p1_surface_specialization_score,p2_surface_specialization_score,ranking_diff,p2_current_streak_count,common_opponents_count,p1_ranking,p2_regional_comfort_win_rate,p2_form_recent_score,p2_pts,ranking_ratio,elo_diff,p2_form_win_percentage,p2_elo,p1_pts,p2_common_opponents_score,p2_form_losses,p1_ranking_momentum_score,p1_current_streak_count,p1_elo,p1_form_win_percentage,p1_form_recent_score,tipo_cancha,p1_form_status,p1_current_streak_type,p2_form_status,p2_current_streak_type,actual_winner,surface_Clay,surface_Grass,surface_Hard
0.0,0.27,1,1.0,261.0,0.0,0.47,-67.0,1,3,194.0,63.87034159090369,1.64,266.0,0.7404580152671756,12,65.0,1705,373.0,0.0,7.0,1.01,1,1717,55.0,1.6,Grass,Regular,victorias,Buena,victorias,player2,False,True,False
0.03,0.27,0,0.94,308.0,0.0,0.0,-107.0,1,5,201.0,67.343080456156,1.54,218.0,0.6504854368932039,8,50.0,1666,365.0,0.02,10.0,1.01,1,1674,50.0,1.5,Grass,Regular,victorias,Regular,victorias,player1,False,True,False
0.29,0.27,1,0.64,287.0,0.52,0.3,-60.0,-4,2,227.0,50.91419043978327,1.22,185.0,0.7881944444444444,65,45.0,1589,252.0,0.0,11.0,0.65,-1,1654,60.0,1.34,Clay,Buena,derrotas,Regular,derrotas,player1,True,False,False
0.22,0.25,0,0.63,332.0,0.52,0.5,-153.0,-1,4,179.0,59.37800189939183,1.18,151.0,0.5375375375375375,88,45.0,1589,322.0,0.29,11.0,0.65,-1,1677,60.0,1.34,Clay,Buena,derrotas,Regular,derrotas,player1,True,False,False
0.19,0.27,0,0.66,136.0,0.6,0.53,385.0,-1,3,521.0,25.072043335266592,1.26,450.0,3.802919708029197,130,50.0,1670,79.0,0.0,10.0,0.61,-1,1800,65.0,1.38,Clay,Buena,derrotas,Regular,derrotas,player1,True,False,False
0.0,0.25,0,0.67,103.0,0.52,0.54,275.0,-1,3,378.0,17.985273811309614,1.26,600.0,3.6346153846153846,-88,50.0,1670,128.0,0.29,10.0,0.63,-1,1582,45.0,1.23,Clay,Regular,derrotas,Regular,derrotas,player2,True,False,False
0.0,0.27,2,0.65,209.0,0.62,0.56,16.0,-1,1,225.0,71.64072485762098,1.33,272.0,1.0714285714285714,55,60.0,1669,256.0,0.22,8.0,0.65,-2,1724,65.0,1.4,Clay,Buena,derrotas,Buena,derrotas,player2,True,False,False
0.24,0.22,1,0.64,280.0,0.53,0.49,-74.0,-1,6,206.0,51.86587727743613,1.36,189.0,0.7330960854092526,-107,70.0,1706,276.0,0.08,6.0,0.65,-2,1599,45.0,1.16,Clay,Regular,derrotas,Buena,derrotas,player2,True,False,False
0.0,0.26,0,0.67,95.0,0.0,0.52,126.0,-1,4,221.0,62.83182995825231,1.25,633.0,2.3020833333333335,-119,50.0,1720,259.0,0.34,10.0,0.65,-6,1601,40.0,1.19,Clay,Regular,derrotas,Regular,derrotas,player2,True,False,False
0.24,0.18,2,0.71,245.0,0.53,0.51,36.0,-1,2,281.0,54.68884271752231,1.32,225.0,1.1422764227642277,-7,60.0,1642,188.0,0.0,8.0,0.64,-2,1635,60.0,1.32,Clay,Buena,derrotas,Buena,derrotas,player2,True,False,False
0.0,0.21,0,0.63,354.0,0.44,0.42,-147.0,-2,1,207.0,51.569675181186945,1.23,141.0,0.5830985915492958,114,45.0,1584,274.0,0.0,11.0,0.71,-1,1698,65.0,1.37,Clay,Buena,derrotas,Regular,derrotas,player1,True,False,False
0.08,0.21,0,0.67,106.0,0.56,0.58,123.0,-2,2,229.0,56.85651408524363,1.3,585.0,2.1401869158878504,109,60.0,1703,251.0,0.0,8.0,0.65,-1,1812,85.0,1.49,Clay,Excelente,derrotas,Buena,derrotas,player1,True,False,False
0.0,0.27,0,1.06,33.0,0.0,0.69,128.0,-3,3,161.0,66.92190123851158,1.33,1405.0,4.735294117647059,2,30.0,1719,467.0,0.0,14.0,1.02,-2,1721,60.0,1.61,Grass,Buena,derrotas,Mala,derrotas,player1,False,True,False
0.13,0.27,0,0.98,268.0,0.62,0.0,-147.0,-2,11,121.0,51.940501455996554,1.41,196.0,0.44981412639405205,66,55.0,1816,660.0,0.14,9.0,1.03,-2,1882,50.0,1.44,Grass,Regular,derrotas,Regular,derrotas,player2,False,True,False
0.24,0.27,0,0.0,158.13081934169682,0.56,0.65,-127.83873618038649,1,3,104.0,32.02729360267967,1.35,656.3623635005414,0.4407304738807508,98,70.0,1740,731.0,0.19,6.0,0.67,-1,1838,70.0,1.42,Clay,Buena,derrotas,Buena,victorias,player1,True,False,False
0.0,0.27,0,0.61,262.0,0.54,0.64,174.0,5,3,436.0,71.38188931218839,1.49,266.0,1.6577946768060836,-188,70.0,1779,131.0,0.31,6.0,0.63,-1,1591,40.0,1.18,Clay,Regular,derrotas,Buena,victorias,player1,True,False,False
0.2,0.27,2,0.67,131.0,0.56,0.56,11.0,-1,1,142.0,52.85890555090712,1.37,571.0,1.0757575757575757,-77,70.0,1758,533.0,0.0,6.0,0.66,-2,1681,60.0,1.32,Clay,Buena,derrotas,Buena,derrotas,player1,True,False,False
0.0,0.09,0,1.03,127.0,0.0,0.0,149.0,-2,2,276.0,46.40720418407468,1.46,617.0,2.15625,161,45.0,1682,250.0,0.0,11.0,0.99,-1,1843,85.0,1.78,Grass,Excelente,derrotas,Regular,derrotas,player1,False,True,False
-0.0,0.27,0,0.0,283.9223036311166,0.0,0.0,-247.22033212582343,-1,0,68.0,45.353960358639405,1.45,496.96808714587195,0.3626115258749116,257,40.0,1493,961.0,-0.0,3.0,1.15,-1,1750,50.0,1.52,Grass,Regular,derrotas,Regular,derrotas,player1,False,True,False
0.02,0.27,2,1.02,172.0,0.0,0.0,-29.0,-1,4,143.0,49.250222380938204,1.56,431.0,0.8265895953757225,45,65.0,1746,532.0,0.03,7.0,1.02,-2,1791,65.0,1.56,Grass,Buena,derrotas,Buena,derrotas,player2,False,True,False
0.07,0.27,1,1.04,92.0,0.39,0.0,71.0,-1,11,163.0,35.31746677339554,1.48,820.0,1.7526881720430108,-143,65.0,1808,463.0,0.15,7.0,1.02,-4,1665,45.0,1.33,Grass,Regular,derrotas,Buena,derrotas,player2,False,True,False
-0.0,0.27,3,1.01,177.0,0.47,0.0,-4.0,-1,1,173.0,65.87463911385885,1.58,413.0,0.9719101123595506,24,70.0,1769,428.0,-0.0,6.0,1.01,-1,1793,65.0,1.65,Grass,Buena,derrotas,Buena,derrotas,player2,False,True,False
0.02,0.26,2,1.02,120.0,0.0,0.0,29.0,-2,4,149.0,72.08525321948208,1.48,522.0,1.2314049586776858,-34,50.0,1685,404.0,0.01,10.0,1.01,-1,1651,65.0,1.56,Grass,Buena,derrotas,Regular,derrotas,player1,False,True,False
0.0,0.27,0,0.97,334.0,0.0,0.55,-165.0,-2,3,169.0,58.505669393067095,1.55,150.0,0.5044776119402985,-175,55.0,1743,344.0,0.0,9.0,1.01,-2,1568,35.0,1.41,Grass,Mala,derrotas,Regular,derrotas,player2,False,True,False
-0.0,0.19,1,1.02,131.0,0.0,0.51,100.0,-3,0,231.0,72.20611725665044,1.49,465.0,1.75,62,45.0,1626,250.0,-0.0,11.0,0.99,-1,1688,60.0,1.58,Grass,Buena,derrotas,Regular,derrotas,player2,False,True,False
-0.0,0.27,3,1.01,148.0,0.0,0.0,-5.0,-1,0,143.0,67.95594935087337,1.66,404.0,0.959731543624161,-70,75.0,1811,411.0,-0.0,5.0,1.01,-1,1741,70.0,1.63,Grass,Buena,derrotas,Excelente,derrotas,player2,False,True,False
0.0,0.0,0,0.58,775.0,0.42,0.44,1342.0,1,1,2117.0,45.123336892097576,1.27,38.0,2.7280927835051547,2,45.0,1550,1.0,0.0,11.0,0.35,1,1552,45.5,1.32,Clay,Regular,victorias,Regular,victorias,player2,True,False,False
0.29,0.23,0,0.63,371.0,0.52,0.53,208.0,-1,4,579.0,53.96762029415685,1.27,131.0,1.5564516129032258,-28,55.0,1672,67.0,0.34,9.0,0.6,-1,1644,60.0,1.3,Clay,Buena,derrotas,Regular,derrotas,player2,True,False,False
0.59,0.23,0,0.6,620.0,0.56,0.48,-233.0,-4,12,387.0,28.816890493998127,1.13,58.0,0.6231884057971014,118,50.0,1577,125.0,0.34,10.0,0.63,-1,1695,55.0,1.19,Clay,Regular,derrotas,Regular,derrotas,player1,True,False,False
0.0,0.0,0,0.32,2215.0,0.2,0.33,-1031.0,-1,0,1184.0,30.52678169703232,1.2,1.0,0.5342960288808665,-39,30.8,1503,10.0,0.0,9.0,0.48,-2,1464,40.0,1.23,Clay,Regular,derrotas,Mala,derrotas,player2,True,False,False
0.48,0.21,0,0.5,1081.0,0.38,0.38,181.0,-3,11,1262.0,40.997102525759125,0.92,14.0,1.1663585951940851,49,20.0,1418,8.0,0.53,16.0,0.46,-2,1467,30.0,1.06,Clay,Mala,derrotas,Mala,derrotas,player2,True,False,False
0.0,0.0,0,0.58,775.0,0.42,0.44,1342.0,1,1,2117.0,45.12364354449943,1.29,38.0,2.7280927835051547,2,45.0,1550,1.0,0.0,11.0,0.35,1,1552,45.5,1.3,Clay,Regular,victorias,Regular,victorias,player2,True,False,False
0.24,0.12,2,0.7,285.0,0.59,0.52,-16.0,-1,4,269.0,52.006194171710156,1.34,187.0,0.9405594405594405,132,70.0,1710,193.0,0.24,6.0,0.64,7,1842,85.0,1.54,Clay,Excelente,victorias,Buena,derrotas,player1,True,False,False
0.0,0.14,0,0.53,831.0,0.31,0.44,267.0,-3,6,1098.0,45.61126861699631,1.24,32.0,1.3197115384615385,-1,50.0,1556,13.0,0.51,10.0,0.49,-1,1555,45.0,1.21,Clay,Regular,derrotas,Regular,derrotas,player2,True,False,False
0.0,0.0,0,0.58,775.0,0.42,0.44,1342.0,1,1,2117.0,45.123336892097576,1.27,38.0,2.7280927835051547,2,45.0,1550,1.0,0.0,11.0,0.35,1,1552,45.5,1.32,Clay,Regular,victorias,Regular,victorias,player2,True,False,False
0.13,0.27,1,1.03,113.0,0.44,0.52,-77.0,2,12,36.0,45.43141360185627,1.44,697.0,0.3157894736842105,112,45.0,1657,1328.0,0.09,11.0,1.15,-1,1769,45.0,1.39,Grass,Regular,derrotas,Regular,victorias,player2,False,True,False
0.02,0.27,1,1.03,120.0,0.0,0.0,-94.0,2,5,26.0,38.96904655360048,1.69,668.0,0.21487603305785125,40,75.0,1782,1631.0,0.0,5.0,1.15,-1,1822,60.0,1.51,Grass,Buena,derrotas,Excelente,victorias,player1,False,True,False
0.0,0.27,0,0.0,879.3866167535423,0.48,0.0,-338.5413140022392,-2,0,506.0,45.292658934555746,0.0,57.88694964758413,0.7644301934717853,145,0.0,1467,107.0,0.0,2.0,0.57,-1,1612,40.0,1.25,Clay,Regular,derrotas,Mala,derrotas,player1,True,False,False
0.2,0.26,0,0.49,1134.0,0.5,0.5,-681.0,-5,3,453.0,44.43858252644143,1.2,13.0,0.3991189427312775,-80,40.0,1613,124.0,0.23,12.0,0.58,-3,1533,30.0,1.16,Clay,Mala,derrotas,Regular,derrotas,player2,True,False,False
0.35,0.27,0,0.64,301.0,0.58,0.55,-123.0,-1,2,178.0,61.128542671523476,1.24,176.0,0.5894039735099338,109,50.0,1602,328.0,0.0,10.0,0.65,-3,1711,65.0,1.35,Clay,Buena,derrotas,Regular,derrotas,player1,True,False,False
0.29,0.23,0,0.63,371.0,0.52,0.53,208.0,-1,4,579.0,53.96618527250077,1.27,131.0,1.5564516129032258,-28,55.0,1672,67.0,0.34,9.0,0.6,-1,1644,60.0,1.3,Clay,Buena,derrotas,Regular,derrotas,player2,True,False,False
0.0,0.19,0,0.62,409.0,0.51,0.52,181.0,-1,6,590.0,52.043284798920745,1.24,116.0,1.4390243902439024,-48,50.0,1676,64.0,0.43,10.0,0.6,-1,1628,50.0,1.24,Clay,Regular,derrotas,Regular,derrotas,player2,True,False,False
0.59,0.23,0,0.6,620.0,0.56,0.48,-233.0,-4,12,387.0,28.816890493998127,1.13,58.0,0.6231884057971014,118,50.0,1577,125.0,0.34,10.0,0.63,-1,1695,55.0,1.19,Clay,Regular,derrotas,Regular,derrotas,player1,True,False,False
0.15,0.12,1,0.64,293.0,0.56,0.5,92.0,-1,7,385.0,73.06805892313221,1.3,179.0,1.3095238095238095,-22,65.0,1699,126.0,0.22,7.0,0.63,-3,1677,55.0,1.25,Clay,Regular,derrotas,Buena,derrotas,player1,True,False,False
0.3,0.2,0,0.53,1149.0,0.53,0.33,-814.0,-2,3,335.0,43.06321758324543,1.11,11.0,0.29130434782608694,157,30.0,1472,150.0,0.15,14.0,0.63,2,1629,55.0,1.34,Clay,Regular,victorias,Mala,derrotas,player1,True,False,False
0.22,0.27,2,0.67,106.0,0.69,0.56,33.0,-1,5,139.0,37.196702956616825,1.14,729.0,1.2990654205607477,99,35.0,1680,546.0,0.15,13.0,0.63,-1,1779,65.0,1.3,Clay,Buena,derrotas,Mala,derrotas,player2,True,False,False
0.26,0.27,0,0.67,118.0,0.62,0.6,186.70419683882258,-1,4,299.1677326723063,21.07808736479709,1.25,681.0,2.634492909997052,10,50.0,1699,433.46268198857894,0.48,10.0,0.0,-1,1709,60.0,1.3,Clay,Buena,derrotas,Regular,derrotas,player2,True,False,False
0.31,0.27,0,0.65,255.0,0.29,0.59,-131.0,-4,4,124.0,42.43058489047161,1.06,270.0,0.484375,48,25.0,1549,651.0,0.11,15.0,0.67,-4,1597,40.0,1.18,Clay,Regular,derrotas,Mala,derrotas,player1,True,False,False
0.24,0.26,0,0.66,175.0,0.51,0.53,146.0,-1,2,321.0,70.5270798541944,1.22,422.0,1.8238636363636365,13,45.0,1628,201.0,0.26,11.0,0.64,1,1641,55.0,1.35,Clay,Regular,victorias,Regular,derrotas,player2,True,False,False
0.0,0.16,0,0.54,2158.0,0.41,0.21,-1433.0,-1,1,725.0,28.59120852398759,1.08,1.0,0.33580361278369614,163,22.2,1446,42.0,0.06,7.0,0.91,-2,1609,50.0,1.3,Hard,Regular,derrotas,Mala,derrotas,player2,False,False,True
0.0,0.21,0,0.87,871.0,0.36,0.36,499.0,-1,1,1370.0,43.42402731491269,1.26,28.0,1.5711009174311927,-50,40.0,1518,6.0,0.09,12.0,0.74,-1,1468,30.0,1.14,Hard,Mala,derrotas,Regular,derrotas,player2,False,False,True
0.0,0.21,0,0.91,677.0,0.41,0.41,124.0,-2,2,801.0,55.98175693588991,1.36,49.0,1.1814159292035398,-21,65.0,1653,35.0,0.09,7.0,0.89,-1,1632,50.0,1.29,Hard,Regular,derrotas,Buena,derrotas,player2,False,False,True
0.09,0.27,0,1.05,35.0,0.54,0.0,89.47325055700591,-5,8,147.28274017830162,68.5982188387199,1.3,1283.0,3.4376631447411765,23,35.0,1743,598.1809857013515,0.04,13.0,0.0,1,1766,30.0,1.36,Grass,Mala,victorias,Mala,derrotas,player1,False,True,False
0.0,0.21,0,0.53,810.0,0.43,0.39,149.0,-1,3,959.0,54.773414687081804,1.31,34.0,1.1824907521578298,-41,55.0,1623,21.0,0.0,9.0,0.52,-1,1582,50.0,1.28,Clay,Regular,derrotas,Regular,derrotas,player2,True,False,False
0.41,0.25,0,0.52,879.0,0.46,0.4,-500.0,-2,3,379.0,42.5602754709217,1.24,27.0,0.43068181818181817,155,45.0,1529,127.0,0.0,11.0,0.58,-1,1684,50.0,1.27,Clay,Regular,derrotas,Regular,derrotas,player1,True,False,False
0.0,0.24,2,0.63,353.0,0.57,0.51,-22.0,2,5,331.0,53.97814533594658,1.37,141.0,0.9350282485875706,3,60.0,1658,152.0,0.32,8.0,0.63,-1,1661,60.0,1.27,Clay,Buena,derrotas,Buena,victorias,player1,True,False,False
0.0,0.16,0,0.92,649.0,0.38,0.38,-113.0,-2,1,536.0,26.884498696431056,1.35,53.0,0.8246153846153846,-2,55.0,1646,78.0,0.0,9.0,0.94,-4,1644,60.0,1.33,Hard,Buena,derrotas,Regular,derrotas,player1,False,False,True
0.1,0.25,0,0.93,611.0,0.42,0.42,-232.0,-1,3,379.0,29.54970369825463,1.26,60.0,0.619281045751634,-2,45.0,1591,127.0,0.12,11.0,0.96,-2,1589,40.0,1.19,Hard,Regular,derrotas,Regular,derrotas,player2,False,False,True
0.22,0.23,1,0.91,488.0,0.4,0.42,59.0,-1,7,547.0,59.72800727290827,1.29,112.0,1.1186094069529653,-25,65.0,1661,96.0,0.19,7.0,0.95,-1,1636,60.0,1.27,Hard,Buena,derrotas,Buena,derrotas,player2,False,False,True
0.0,0.14,0,0.53,831.0,0.3,0.45,267.0,1,6,1098.0,45.948760231303304,1.3,32.0,1.3197115384615385,-49,55.0,1584,13.0,0.51,9.0,0.49,-2,1535,45.0,1.21,Clay,Regular,derrotas,Regular,victorias,player2,True,False,False
0.0,0.0,0,0.58,775.0,0.42,0.44,1342.0,1,1,2117.0,45.123336892097576,1.27,38.0,2.7280927835051547,2,45.0,1550,1.0,0.0,11.0,0.35,1,1552,45.5,1.32,Clay,Regular,victorias,Regular,victorias,player2,True,False,False
0.13,0.27,1,1.03,113.0,0.42,0.6,-77.0,3,12,36.0,45.47980677268971,1.47,697.0,0.3157894736842105,65,50.0,1684,1328.0,0.09,10.0,1.15,-2,1749,45.0,1.37,Grass,Regular,derrotas,Regular,victorias,player2,False,True,False
0.02,0.27,1,1.03,120.0,0.0,0.0,-94.0,2,5,26.0,38.96904655360048,1.69,668.0,0.21487603305785125,40,75.0,1782,1631.0,0.0,5.0,1.15,-1,1822,60.0,1.51,Grass,Buena,derrotas,Excelente,victorias,player1,False,True,False
0.0,0.27,0,0.0,879.3866167535423,0.48,0.0,-338.5413140022392,-2,0,506.0,45.292658934555746,0.0,57.88694964758413,0.7644301934717853,145,0.0,1467,107.0,0.0,2.0,0.57,-1,1612,40.0,1.25,Clay,Regular,derrotas,Mala,derrotas,player1,True,False,False
0.2,0.26,0,0.49,1134.0,0.5,0.5,-681.0,-5,3,453.0,44.43858252644143,1.2,13.0,0.3991189427312775,-80,40.0,1613,124.0,0.23,12.0,0.58,-3,1533,30.0,1.16,Clay,Mala,derrotas,Regular,derrotas,player2,True,False,False
0.35,0.27,0,0.64,301.0,0.58,0.55,-123.0,-1,2,178.0,61.128542671523476,1.24,176.0,0.5894039735099338,109,50.0,1602,328.0,0.0,10.0,0.65,-3,1711,65.0,1.35,Clay,Buena,derrotas,Regular,derrotas,player1,True,False,False
0.26,0.23,0,0.63,371.0,0.52,0.53,208.0,1,4,579.0,51.94668626388586,1.33,131.0,1.5564516129032258,-57,60.0,1684,67.0,0.34,8.0,0.6,-2,1627,55.0,1.27,Clay,Regular,derrotas,Buena,victorias,player2,True,False,False
0.0,0.19,0,0.62,409.0,0.51,0.52,181.0,-1,6,590.0,52.043284798920745,1.24,116.0,1.4390243902439024,-48,50.0,1676,64.0,0.43,10.0,0.6,-1,1628,50.0,1.24,Clay,Regular,derrotas,Regular,derrotas,player2,True,False,False
0.59,0.23,0,0.6,620.0,0.56,0.48,-233.0,-4,12,387.0,28.816890493998127,1.13,58.0,0.6231884057971014,118,50.0,1577,125.0,0.34,10.0,0.63,-1,1695,55.0,1.19,Clay,Regular,derrotas,Regular,derrotas,player1,True,False,False
0.15,0.12,1,0.64,293.0,0.56,0.5,92.0,-1,7,385.0,73.06805892313221,1.3,179.0,1.3095238095238095,-22,65.0,1699,126.0,0.22,7.0,0.63,-3,1677,55.0,1.25,Clay,Regular,derrotas,Buena,derrotas,player1,True,False,False
0.3,0.2,0,0.53,1149.0,0.53,0.33,-814.0,-2,3,335.0,43.06321758324543,1.11,11.0,0.29130434782608694,157,30.0,1472,150.0,0.15,14.0,0.63,2,1629,55.0,1.34,Clay,Regular,victorias,Mala,derrotas,player1,True,False,False
0.22,0.27,2,0.67,106.0,0.69,0.56,33.0,-1,5,139.0,37.196702956616825,1.14,729.0,1.2990654205607477,99,35.0,1680,546.0,0.15,13.0,0.63,-1,1779,65.0,1.3,Clay,Buena,derrotas,Mala,derrotas,player2,True,False,False
0.26,0.27,0,0.67,118.0,0.62,0.6,186.70419683882258,-1,4,299.1677326723063,21.07808736479709,1.25,681.0,2.634492909997052,10,50.0,1699,433.46268198857894,0.48,10.0,0.0,-1,1709,60.0,1.3,Clay,Buena,derrotas,Regular,derrotas,player2,True,False,False
0.31,0.27,0,0.65,255.0,0.29,0.59,-131.0,-4,4,124.0,42.43058489047161,1.06,270.0,0.484375,48,25.0,1549,651.0,0.11,15.0,0.67,-4,1597,40.0,1.18,Clay,Regular,derrotas,Mala,derrotas,player1,True,False,False
0.24,0.26,0,0.66,175.0,0.51,0.53,146.0,-1,2,321.0,70.5270798541944,1.22,422.0,1.8238636363636365,13,45.0,1628,201.0,0.26,11.0,0.64,1,1641,55.0,1.35,Clay,Regular,victorias,Regular,derrotas,player2,True,False,False
0.0,0.16,0,0.54,2158.0,0.41,0.21,-1433.0,-1,1,725.0,28.59120852398759,1.08,1.0,0.33580361278369614,163,22.2,1446,42.0,0.06,7.0,0.91,-2,1609,50.0,1.3,Hard,Regular,derrotas,Mala,derrotas,player2,False,False,True
0.0,0.21,0,0.87,871.0,0.36,0.36,499.0,-1,1,1370.0,43.42402731491269,1.26,28.0,1.5711009174311927,-50,40.0,1518,6.0,0.09,12.0,0.74,-1,1468,30.0,1.14,Hard,Mala,derrotas,Regular,derrotas,player2,False,False,True
0.0,0.21,0,0.91,677.0,0.41,0.41,124.0,-2,2,801.0,55.98175693588991,1.36,49.0,1.1814159292035398,-21,65.0,1653,35.0,0.09,7.0,0.89,-1,1632,50.0,1.29,Hard,Regular,derrotas,Buena,derrotas,player2,False,False,True
0.09,0.27,0,1.05,35.0,0.54,0.0,89.47325055700591,-5,8,147.28274017830162,68.5982188387199,1.3,1283.0,3.4376631447411765,23,35.0,1743,598.1809857013515,0.04,13.0,0.0,1,1766,30.0,1.36,Grass,Mala,victorias,Mala,derrotas,player1,False,True,False
0.0,0.21,0,0.53,810.0,0.43,0.39,149.0,-1,3,959.0,54.773414687081804,1.31,34.0,1.1824907521578298,-41,55.0,1623,21.0,0.0,9.0,0.52,-1,1582,50.0,1.28,Clay,Regular,derrotas,Regular,derrotas,player2,True,False,False
0.41,0.25,0,0.52,879.0,0.46,0.4,-500.0,-2,3,379.0,42.5602754709217,1.24,27.0,0.43068181818181817,155,45.0,1529,127.0,0.0,11.0,0.58,-1,1684,50.0,1.27,Clay,Regular,derrotas,Regular,derrotas,player1,True,False,False
0.0,0.24,2,0.63,353.0,0.57,0.51,-22.0,2,5,331.0,53.97814533594658,1.37,141.0,0.9350282485875706,3,60.0,1658,152.0,0.32,8.0,0.63,-1,1661,60.0,1.27,Clay,Buena,derrotas,Buena,victorias,player1,True,False,False
0.0,0.16,0,0.92,649.0,0.38,0.38,-113.0,-2,1,536.0,26.884498696431056,1.35,53.0,0.8246153846153846,-2,55.0,1646,78.0,0.0,9.0,0.94,-4,1644,60.0,1.33,Hard,Buena,derrotas,Regular,derrotas,player1,False,False,True
0.1,0.25,0,0.93,611.0,0.42,0.42,-232.0,-1,3,379.0,29.54970369825463,1.26,60.0,0.619281045751634,-2,45.0,1591,127.0,0.12,11.0,0.96,-2,1589,40.0,1.19,Hard,Regular,derrotas,Regular,derrotas,player2,False,False,True
0.22,0.23,1,0.91,488.0,0.4,0.42,59.0,-1,7,547.0,59.72800727290814,1.29,112.0,1.1186094069529653,-25,65.0,1661,96.0,0.19,7.0,0.95,-1,1636,60.0,1.27,Hard,Buena,derrotas,Buena,derrotas,player2,False,False,True
